id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1129539696709783557,2019-05-18 00:10:24+00:00,"Our Constitution begins with our Founders’ beautiful statement of purpose for our nation: “We The People.” They envisioned a government that would serve the public’s interests, not the special interest. #ODPLegacy",Constitution begin founder beautiful statement purpose nation People envision government serve public interest special interest odplegacy,78,#ODPLegacy,<UNK>,TeamPelosi
1129539476735385605,2019-05-18 00:09:31+00:00,We are working to restore the American’ people’s confidence in our democracy itself – a democracy that works for hard-working Americans. #ODPLegacy,work restore American people confidence democracy democracy work hard work Americans odplegacy,55,#ODPLegacy,<UNK>,TeamPelosi
1129539328647016448,2019-05-18 00:08:56+00:00,"We are working to create good-paying jobs by investing in our communities – unleashing the full potential of America, renewing our roads, bridges, broadband, water systems and schools for the 21st Century! #ODPLegacy",work create good pay job invest community unleash potential America renew road bridge broadband water system school 21st Century odplegacy,54,#ODPLegacy,<UNK>,TeamPelosi
1129539056784871425,2019-05-18 00:07:51+00:00,"House Democrats are taking bold action, honoring this fundamental belief: that health care must be a right, not a privilege – for every American! #ODPLegacy",House Democrats take bold action honor fundamental belief health care right privilege American odplegacy,60,#ODPLegacy,<UNK>,TeamPelosi
1129538884507963398,2019-05-18 00:07:10+00:00,"From day one, we’ve been busy crafting and advancing sweeping legislation to protect people with pre-existing conditions, drive down prescription drug prices, and lower health costs for families across America. #ODPLegacy",busy craft advance sweeping legislation protect people existing condition drive prescription drug price low health cost family America odplegacy,57,#ODPLegacy,<UNK>,TeamPelosi
1129538691104497664,2019-05-18 00:06:24+00:00,"We ran on our #ForThePeople agenda, and we are delivering on it: •Lower health costs and prescription drug prices; •Raise workers’ wages by rebuilding the infrastructure of America; •Clean up corruption to make Washington work for you. #ODPLegacy",ForThePeople agenda deliver •Lower health cost prescription drug price •raise worker wage rebuild infrastructure America •Clean corruption Washington work odplegacy,89,#ForThePeople #ODPLegacy,<UNK>,TeamPelosi
1129538377026560000,2019-05-18 00:05:09+00:00,"Our House Majority is more than 60 percent women, people of color and LGBTQ. As I say to our Members: Our diversity is our strength, our unity is our power. After years of GOP control, we have a Majority that looks like the people and fights #ForThePeople each &amp; every day. – NP",House Majority percent woman people color LGBTQ member diversity strength unity power year control Majority look like people fight ForThePeople,93,#ForThePeople,<UNK>,TeamPelosi
1129538036209987586,2019-05-18 00:03:48+00:00,"In this Congress, when we celebrate the 100th anniversary of the 19th Amendment where women won the right to vote – 106 women serve in the House of Representatives alone. And 91 of them are Democrats. #ODPLegacy",Congress celebrate 100th anniversary 19th Amendment woman right vote woman serve House Representatives Democrats odplegacy,110,#ODPLegacy,<UNK>,TeamPelosi
1129537841678213122,2019-05-18 00:03:01+00:00,"Now it’s my pleasure to be back with you, as Speaker of the House and with Democrats in the Majority! Majority! Majority! – NP #ODPLegacy",pleasure Speaker House Democrats Majority Majority Majority odplegacy,48,#ODPLegacy,<UNK>,TeamPelosi
1129537444200759297,2019-05-18 00:01:27+00:00,"One of my favorite stops in Columbus was during the campaign for our women’s economic agenda for working families, a few years ago. We were leading a bus tour making stops across the nation… Our motto: When women succeed, America succeeds! – NP #ODPLegacy",favorite stop Columbus campaign woman economic agenda work family year lead tour make stop nation motto woman succeed America succeed odplegacy,65,#ODPLegacy,<UNK>,TeamPelosi
1129536591800750085,2019-05-17 23:58:03+00:00,"In the halls of Congress, Ohio Democrats don’t just have a seat at the table – they sit at the head of the table. Every Member of your House Congressional delegation holds a gavel in the majority – every one! #ODPLegacy",hall Congress Ohio Democrats seat table head table Member House congressional delegation hold gavel majority odplegacy,74,#ODPLegacy,<UNK>,TeamPelosi
1129536045974994945,2019-05-17 23:55:53+00:00,"How energizing and invigorating it is to see the determination in this grand gathering of friends, leaders, activists and champions for Ohio’s working families! – NP #ODPLegacy",energize invigorate determination grand gathering friend leader activist champion Ohio work family odplegacy,89,#ODPLegacy,<UNK>,TeamPelosi
1129519377114718212,2019-05-17 22:49:39+00:00,"I am honored to speak tonight at the Ohio Democratic Party 2019 Legacy Dinner in Columbus, where I’ll be joined by the outstanding OH delegation in the House. Please tune in to the livestream at 7:30 p.m. ET to follow my speech. – NP",honor speak tonight Ohio Democratic Party 2019 Legacy Dinner Columbus join outstanding delegation House tune livestream 7:30 p.m. follow speech,606,<UNK>,<UNK>,TeamPelosi
1129414515051913216,2019-05-17 15:52:58+00:00,Make your voice heard: Join us in supporting #EqualityForAll,voice hear join support equalityforall,430,#EqualityForAll,<UNK>,TeamPelosi
1129389360665833472,2019-05-17 14:13:01+00:00,It is way past time that federal law establishes unequivocally that discrimination against LGBTQ people is illegal and that #EqualityForAll is a human right and a fully enforceable civil right in America – wherever you live! 🏳️‍🌈,past time federal establish unequivocally discrimination LGBTQ people illegal EqualityForAll human right fully enforceable civil right America live rainbow_flag_selector,318,#EqualityForAll,<UNK>,TeamPelosi
1129389359864655872,2019-05-17 14:13:01+00:00,"Whether they live in California or Indiana, the dignity and right of LGBTQ people in America to be free from discrimination must be undeniably established and supported by federal law. This is why House Democrats are acting on #EqualityForAll. 🏳️‍🌈",live California Indiana dignity right LGBTQ people America free discrimination undeniably establish support federal House Democrats act EqualityForAll rainbow_flag_selector,304,#EqualityForAll,<UNK>,TeamPelosi
1129389358987878400,2019-05-17 14:13:00+00:00,"LGBTQ people face discrimination and disparate, negative treatment in every aspect of their public life. From the impact on health care, to employment, to housing, and even to interaction with law enforcement, #EqualityForAll by law will change and save lives. 🏳️‍🌈",LGBTQ people face discrimination disparate negative treatment aspect public life impact health care employment housing interaction enforcement EqualityForAll change save life rainbow_flag_selector,1019,#EqualityForAll,<UNK>,TeamPelosi
1129339176992870400,2019-05-17 10:53:36+00:00,"House Democrats delivered on their promise to #ProtectOurCare. Yesterday, they took action to lower health care and prescription drug costs. Republicans, meanwhile...👇🏻👇🏻",House Democrats deliver promise protectourcare yesterday take action low health care prescription drug cost Republicans :backhand_index_pointing_down_light_skin_tone::backhand_index_pointing_down_light_skin_tone,3042,#ProtectOurCare,<UNK>,TeamPelosi
1128844073287258113,2019-05-16 02:06:14+00:00,Right here! ❤️ ,right red_heart_selector,12,<UNK>,<UNK>,TeamPelosi
1128840801935593472,2019-05-16 01:53:14+00:00,Our diversity – what we respect and love – is our strength; our unity is our power and that’s what scares Republicans the most. We *will* fight and deliver #ForThePeople. -NP,diversity respect love strength unity power scare Republicans fight deliver ForThePeople,3654,#ForThePeople,<UNK>,TeamPelosi
1128758261350576128,2019-05-15 20:25:15+00:00,The news out of Alabama and other states this week shows that women’s rights are under attack. We have to fight back against the GOP’s relentless and cruel assault. Chip in to help Democrats protect women’s reproductive freedom across the country.,news Alabama state week show woman right attack fight relentless cruel assault chip help Democrats protect woman reproductive freedom country,698,<UNK>,<UNK>,TeamPelosi
1128674973697101826,2019-05-15 14:54:18+00:00,"House Democrats were sent to Washington to make progress #ForThePeople. When the vast majority of Americans want Congress to #ProtectOurCare and to lower health care costs, Republicans in the Senate can help to deliver on that or plan for retirement.",House Democrats send Washington progress ForThePeople vast majority Americans want Congress protectourcare lower health care cost Republicans Senate help deliver plan retirement,1798,#ForThePeople #ProtectOurCare,<UNK>,TeamPelosi
1128489161005109248,2019-05-15 02:35:56+00:00,Women’s rights are under attack. This relentless and cruel Republican assault on women’s health is designed to force a court battle to destroy Roe v. Wade. Democrats will be ready to defend health care and women’s reproductive freedom.,woman right attack relentless cruel republican assault woman health design force court battle destroy Wade Democrats ready defend health care woman reproductive freedom,10314,<UNK>,<UNK>,TeamPelosi
1128374764152733702,2019-05-14 19:01:22+00:00,👇👇👇,backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down,1760,<UNK>,<UNK>,TeamPelosi
1128369761304358913,2019-05-14 18:41:29+00:00,"I have been a Democratic Whip, Democratic Leader and Speaker of the House. But nothing has been a greater honor to me than being the Representative for San Francisco! -NP #ForThePeople #SanFranciscoValues",democratic Whip Democratic Leader Speaker House great honor Representative Francisco ForThePeople sanfranciscovalue,1036,#ForThePeople #SanFranciscoValues,<UNK>,TeamPelosi
1128030088300249094,2019-05-13 20:11:45+00:00,House Democrats and Nancy are fighting to provide accountability and working on solutions to address the kitchen table concerns of families across the country — delivering on their promised agenda #ForThePeople to empower families and increase equality and opportunity for all.,House Democrats Nancy fight provide accountability work solution address kitchen table concern family country deliver promised agenda ForThePeople empower family increase equality opportunity,1415,#ForThePeople,<UNK>,TeamPelosi
1126922253378248714,2019-05-10 18:49:37+00:00,"Americans recovering from recent wildfires, floods, tornadoes and hurricanes are tired of political games. They need relief ASAP. That’s why we took action to provide #DisasterReliefForAll.",Americans recover recent wildfire flood tornado hurricane tired political game need relief asap take action provide DisasterReliefForAll,1923,#DisasterReliefForAll,<UNK>,TeamPelosi
1126148018334588929,2019-05-08 15:33:05+00:00,🎴 Republicans in Washington are making it clear: they *do not* believe people with pre-existing conditions should be protected. This is ridiculous. 🎴,flower_playing_card Republicans Washington make clear believe people existing condition protect ridiculous flower_playing_card,5419,<UNK>,<UNK>,TeamPelosi
1126143127188844544,2019-05-08 15:13:38+00:00,👏👏👏👇,clapping_hands::clapping_hands::clapping_hands::backhand_index_pointing_down,267,<UNK>,<UNK>,TeamPelosi
1126128544831213569,2019-05-08 14:15:42+00:00,"You have a powerful story to share, Peter. Thank you for your courageous activism and continued fight to strengthen protections for pre-existing conditions. #ProtectOurCare",powerful story share Peter thank courageous activism continue fight strengthen protection existing condition ProtectOurCare,1273,#ProtectOurCare,<UNK>,TeamPelosi
1126098923691679745,2019-05-08 12:17:59+00:00,ON NOW 👉 https://www.washingtonpost.com/Post-Live-State-of-Play-Nancy-Pelosi/?utm_term=.ea3ad5dd795b,backhand_index_pointing_right,51,<UNK>,<UNK>,TeamPelosi
1125911312549273600,2019-05-07 23:52:29+00:00,McConnell 👏🏻 refused 👏🏻 to 👏🏻 act! And he still doesn’t want to do a thing about protecting our democracy.,McConnell clapping_hands_light_skin_tone refuse clapping_hands_light_skin_tone clapping_hands_light_skin_tone want thing protect democracy,7464,<UNK>,<UNK>,TeamPelosi
1125885329469259776,2019-05-07 22:09:15+00:00,"For the past five years, @latinovictoryus has recruited and supported Latino candidates. Their work was critical to electing the most diverse freshmen class in history — including the first two Latinas from Texas. Happy anniversary!",past year @latinovictoryus recruit support latino candidate work critical elect diverse freshmen class history include Latinas Texas happy anniversary,154,<UNK>,@latinovictoryus,TeamPelosi
1125850161052291074,2019-05-07 19:49:30+00:00,"The House has taken action to protect women from domestic violence, defend our health care from Trump’s attacks, guarantee equal pay for equal work, and much more. It's time Mitch McConnell act for the American people rather listen to Donald Trump and special interest wallets.",House take action protect woman domestic violence defend health care Trump attack guarantee equal equal work time Mitch McConnell american people listen Donald Trump special interest wallet,2942,<UNK>,<UNK>,TeamPelosi
1125695857804881920,2019-05-07 09:36:21+00:00,"As Republicans were wasting millions of dollars on more than 130,000 ads across the country with ugly caricatures of Nancy, she and other Democratic candidates were busy investing in American families with an agenda #ForThePeople. We will show them again in 2020!","Republicans waste million dollar 130,000 country ugly caricature Nancy democratic candidate busy invest american family agenda ForThePeople 2020",2395,#ForThePeople,<UNK>,TeamPelosi
1125519667827748864,2019-05-06 21:56:14+00:00,💪💪🙏🙏😍😍,flexed_biceps::flexed_biceps::folded_hands::folded_hands::smiling_face_with_heart eyes::smiling_face_with_heart eye,5,<UNK>,<UNK>,TeamPelosi
1125476571836448770,2019-05-06 19:04:59+00:00,Thank you so much for the support!,thank support,11,<UNK>,<UNK>,TeamPelosi
1125475678084792325,2019-05-06 19:01:26+00:00,"Nothing is more wholesome than the increased participation of women in our politics. That is today’s message. It was incredibly wonderful to join @JanSchakowsky’s Women’s Issues Conference with over 3,000 people in attendance in Chicago! -NP","wholesome increase participation woman politic today message incredibly wonderful join @JanSchakowsky Women Issues Conference 3,000 people attendance Chicago",530,<UNK>,@janschakowsky,TeamPelosi
1124721499674501126,2019-05-04 17:04:36+00:00,"After promising to #ProtectOurCare, Justice Dept confirmed in court that the Trump Administration wants to wipe the Affordable Care Act off the books, along with the health care of millions of American families. McConnell and McCarthy, meanwhile, want to destroy it in Congress.",promise protectourcare Justice Dept confirm court Trump Administration want wipe Affordable Care book health care million american family McConnell McCarthy want destroy Congress,2594,#ProtectOurCare,<UNK>,TeamPelosi
1124678022580379649,2019-05-04 14:11:50+00:00,"But no matter how many times it takes, we will knock back any and all attempts at stripping away health care of millions of Americans. #ProtectOurCare",matter time take knock attempt strip away health care million Americans ProtectOurCare,1194,#ProtectOurCare,<UNK>,TeamPelosi
